Coefficient,4.5300000000000002
Nodes,52
Diameter,6
Giant Cluster Density,0.5490196078431373
% Nodes in Giant Cluster,1.0
Mode Value,6.4168739369900001
Mode Name,35

Name,Value,Degree
0,10.821401894899999,14
1,3.5441131504000003,34
2,1.9775602204700002,33
3,3.6247607891400002,34
4,9.27675631392,19
5,3.87100727828,34
6,12.3827927459,14
7,3.32119518393,33
8,3.0637908565599994,33
9,3.3974985529600001,34
10,2.7817592611999999,33
11,10.674174215100001,14
12,3.16226111282,33
13,8.6312339873199999,21
14,2.3680816008600001,33
15,3.4085230277599998,34
16,9.2104556715699992,19
17,11.763502488399999,13
18,2.7524765741299997,33
19,3.0546979162199999,33
20,2.4902556140500001,33
21,2.7725232936099999,33
22,3.9916457732400001,34
23,2.6576034643799997,33
24,8.7387464275699998,21
25,5.3317520933199996,41
26,2.1051980984699998,33
27,3.6383115978400005,34
28,5.4792673938100007,41
29,8.7657904807999998,21
30,2.9863124426400001,33
31,7.902823120239999,29
32,3.2006091756299995,33
33,5.0292701739999996,41
34,4.6716632227800003,39
35,6.4168739369900001,43
36,2.7963383428599999,33
37,8.9764214094100012,20
38,4.3978588034800001,38
39,6.49722565233,43
40,2.9490798552900004,33
41,24.190738891199999,2
42,3.5688514905500002,34
43,16.6004353971,4
44,20.671005110300001,3
45,3.1881201998199997,33
46,15.377803365999998,4
47,8.6477210838600005,21
48,5.6186513326499998,41
49,11.3024508755,13
50,20.353827357899998,3
51,4.9497383465900002,41
