Coefficient,0.91000000000000003
Nodes,52
Diameter,6
Giant Cluster Density,0.47058823529411764
% Nodes in Giant Cluster,0.6538461538461539
Mode Value,2.7817592611999999
Mode Name,10

Name,Value,Degree
0,10.821401894899999,2
1,3.5441131504000003,21
2,1.9775602204700002,8
3,3.6247607891400002,20
4,9.27675631392,6
5,3.87100727828,16
6,12.3827927459,1
7,3.32119518393,21
8,3.0637908565599994,21
9,3.3974985529600001,21
10,2.7817592611999999,22
11,10.674174215100001,2
12,3.16226111282,22
13,8.6312339873199999,7
14,2.3680816008600001,15
15,3.4085230277599998,20
16,9.2104556715699992,6
17,11.763502488399999,2
18,2.7524765741299997,22
19,3.0546979162199999,21
20,2.4902556140500001,17
21,2.7725232936099999,22
22,3.9916457732400001,13
23,2.6576034643799997,19
24,8.7387464275699998,7
25,5.3317520933199996,5
26,2.1051980984699998,10
27,3.6383115978400005,20
28,5.4792673938100007,5
29,8.7657904807999998,7
30,2.9863124426400001,22
31,7.902823120239999,4
32,3.2006091756299995,22
33,5.0292701739999996,6
34,4.6716632227800003,7
35,6.4168739369900001,2
36,2.7963383428599999,22
37,8.9764214094100012,6
38,4.3978588034800001,9
39,6.49722565233,2
40,2.9490798552900004,21
41,24.190738891199999,0
42,3.5688514905500002,20
43,16.6004353971,0
44,20.671005110300001,1
45,3.1881201998199997,22
46,15.377803365999998,0
47,8.6477210838600005,7
48,5.6186513326499998,6
49,11.3024508755,3
50,20.353827357899998,1
51,4.9497383465900002,6
