Coefficient,0.37
Nodes,27
Diameter,3
Giant Cluster Density,0.6
% Nodes in Giant Cluster,0.4074074074074074
Mode Value,2.5474327909599999
Mode Name,3

Name,Value,Degree
0,2.8949136640099997,4
1,2.6937351682999999,6
2,5.7809743611500002,1
3,2.5474327909599999,8
4,3.7851060218099999,4
5,2.7431105831200004,6
6,3.8872540580400003,3
7,2.1701781677600001,5
8,4.8469245792699995,4
9,10.213883429800001,1
10,2.5184373453599997,8
11,3.4275055077399998,3
12,4.9032442489800001,4
13,4.7204660284400006,4
14,2.6875846911400001,6
15,4.743788103,4
16,2.2301221606200001,6
17,6.2843455054900001,0
18,1.9559817337000001,3
19,2.4657672492099998,8
20,3.7480160854100002,4
21,5.5416935148800004,1
22,4.6973758001199997,4
23,10.0438283688,1
24,12.855873577400001,0
25,3.70808207931,4
26,2.3105072548000001,6
