Coefficient,0.87
Nodes,36
Diameter,6
Giant Cluster Density,0.335978835978836
% Nodes in Giant Cluster,0.7777777777777778
Mode Value,2.8949136640099997
Mode Name,0

Name,Value,Degree
0,2.8949136640099997,13
1,2.6937351682999999,12
2,5.7809743611500002,4
3,2.5474327909599999,11
4,19.174001253299998,0
5,3.7851060218099999,5
6,2.7431105831200004,12
7,3.8872540580400003,8
8,2.1701781677600001,11
9,4.8469245792699995,8
10,11.144034533199999,1
11,10.213883429800001,1
12,2.5184373453599997,11
13,3.4275055077399998,9
14,4.9032442489800001,8
15,14.092095620699999,0
16,4.7204660284400006,9
17,2.6875846911400001,12
18,4.743788103,9
19,2.2301221606200001,11
20,11.264115531300002,1
21,6.2843455054900001,2
22,5.0084333757600001,8
23,1.9559817337000001,10
24,2.4657672492099998,11
25,3.7480160854100002,6
26,5.5416935148800004,9
27,4.6973758001199997,9
28,9.1464241248700002,0
29,10.0438283688,1
30,2.1527042348799998,11
31,5.0883483361200001,8
32,12.855873577400001,0
33,3.70808207931,6
34,2.3105072548000001,11
35,4.0524889052299997,10
