Coefficient,1.24
Nodes,52
Diameter,7
Giant Cluster Density,0.6057142857142858
% Nodes in Giant Cluster,0.9615384615384616
Mode Value,2.8137608219999999
Mode Name,17

Name,Value,Degree
0,1.9798196990000001,27
1,2.1793712159999998,33
2,2.1564832759999999,33
3,2.5380291169999998,37
4,1.6506389459999999,19
5,3.2908475080000001,37
6,2.805463692,38
7,3.060225907,38
8,1.9870348469999999,27
9,3.6157506549999998,35
10,4.6042131880000001,10
11,2.9954028669999997,38
12,3.2663970910000004,37
13,3.310455143,37
14,2.4664643280000003,37
15,8.4202107949999991,2
16,3.5445996330000002,36
17,2.8137608219999999,39
18,3.2597084960000005,37
19,2.634189412,37
20,2.6971961189999996,37
21,2.861765718,39
22,2.6924005710000003,37
23,4.8458282519999996,7
24,2.5176412560000001,37
25,2.8917990210000002,38
26,3.4451867200000001,36
27,2.8438885150000002,39
28,2.9646537339999997,38
29,4.0148820829999998,27
30,2.3157736280000001,36
31,2.3229906540000003,36
32,3.2109795069999998,39
33,3.3714633660000004,38
34,3.073038682,38
35,4.3870145869999995,16
36,3.5063151230000003,36
37,3.0407606819999997,38
38,2.7559902210000002,37
39,7.4728655060000007,4
40,2.7684267970000001,37
41,2.4870933559999999,37
42,3.113434931,38
43,3.2943135369999998,37
44,5.8703625720000003,4
45,4.048144218,26
46,6.5924004050000002,4
47,7.2000786059999999,4
48,10.547290780000001,1
49,4.9527849829999999,6
50,7.0852603710000004,4
51,10.65266536,1
