Coefficient,0.62
Nodes,52
Diameter,7
Giant Cluster Density,0.4915433403805497
% Nodes in Giant Cluster,0.8461538461538461
Mode Value,3.060225907
Mode Name,7

Name,Value,Degree
0,1.9798196990000001,10
1,2.1793712159999998,15
2,2.1564832759999999,15
3,2.5380291169999998,25
4,1.6506389459999999,4
5,3.2908475080000001,25
6,2.805463692,28
7,3.060225907,30
8,1.9870348469999999,10
9,3.6157506549999998,16
10,4.6042131880000001,5
11,2.9954028669999997,29
12,3.2663970910000004,25
13,3.310455143,25
14,2.4664643280000003,24
15,8.4202107949999991,0
16,3.5445996330000002,18
17,2.8137608219999999,28
18,3.2597084960000005,25
19,2.634189412,24
20,2.6971961189999996,29
21,2.861765718,29
22,2.6924005710000003,29
23,4.8458282519999996,3
24,2.5176412560000001,25
25,2.8917990210000002,30
26,3.4451867200000001,21
27,2.8438885150000002,29
28,2.9646537339999997,29
29,4.0148820829999998,7
30,2.3157736280000001,19
31,2.3229906540000003,19
32,3.2109795069999998,26
33,3.3714633660000004,23
34,3.073038682,30
35,4.3870145869999995,5
36,3.5063151230000003,19
37,3.0407606819999997,30
38,2.7559902210000002,30
39,7.4728655060000007,2
40,2.7684267970000001,30
41,2.4870933559999999,24
42,3.113434931,28
43,3.2943135369999998,25
44,5.8703625720000003,0
45,4.048144218,7
46,6.5924004050000002,2
47,7.2000786059999999,3
48,10.547290780000001,1
49,4.9527849829999999,3
50,7.0852603710000004,3
51,10.65266536,1
