Coefficient,0.83999999999999997
Nodes,74
Diameter,9
Giant Cluster Density,0.50261569416499
% Nodes in Giant Cluster,0.9594594594594594
Mode Value,2.6703709762300001
Mode Name,23

Name,Value,Degree
0,3.0088832978200002,46
1,2.49079952631,47
2,3.4933496969599998,30
3,2.8080054828300001,50
4,3.0931646002300002,45
5,2.7723216889099995,50
6,2.0773735782799996,40
7,2.8297413077,50
8,5.8956513645500008,3
9,2.6252248871099999,50
10,1.7712733345700002,24
11,2.4570004098099996,47
12,2.6316529581200001,50
13,2.4345519414900001,47
14,3.6340083014399998,25
15,2.7623497567000004,50
16,3.9124096446599994,14
17,3.9247984049599998,15
18,3.2392414273000001,41
19,3.0685256115200001,44
20,3.3962956554900003,36
21,3.21906804302,41
22,2.3161275402100001,43
23,2.6703709762300001,51
24,2.8500782417000003,49
25,7.3067942082200004,2
26,4.3673164171399996,8
27,2.2845024036599999,44
28,11.4611846728,0
29,1.8558831402400002,28
30,3.20258168323,41
31,6.4284969148300002,2
32,2.2072281648299996,42
33,1.9912243312200002,39
34,1.9483236511099997,34
35,2.82375641911,50
36,1.47057026092,14
37,3.3675942459799999,36
38,2.3273176674,43
39,2.1477885690299998,42
40,3.2545866932300003,41
41,4.4659404925599997,8
42,2.5853457770700001,51
43,2.7522390037400002,50
44,2.8152437131100001,50
45,9.4394616352999989,1
46,2.7170639138400001,50
47,2.5926564242400003,51
48,2.7002407089099996,50
49,2.6263084354099999,50
50,2.8839328446499999,49
51,2.9402254267600001,48
52,5.06731127813,7
53,2.5835900684999999,51
54,2.8054833376900001,50
55,2.1478851244200001,42
56,9.5233005451999997,1
57,1.1818965316399999,6
58,3.3992691744200001,36
59,7.6457415435699998,2
60,3.3896782535300001,36
61,2.2526024145099997,43
62,1.32261969225,9
63,2.7631256767100001,50
64,2.5154067171900003,47
65,4.7566344652400003,7
66,4.9585951141100004,6
67,2.2228367970299998,42
68,2.4902262841199998,47
69,2.9783299690200002,48
70,5.0392770416800001,6
71,5.3678511316800002,5
72,2.2740448455900002,44
73,7.2563106804499995,3
