Coefficient,0.41999999999999998
Nodes,74
Diameter,8
Giant Cluster Density,0.39918176504967856
% Nodes in Giant Cluster,0.7972972972972973
Mode Value,2.49079952631
Mode Name,1

Name,Value,Degree
0,3.0088832978200002,30
1,2.49079952631,34
2,3.4933496969599998,11
3,2.8080054828300001,31
4,3.0931646002300002,26
5,2.7723216889099995,29
6,2.0773735782799996,17
7,2.8297413077,32
8,5.8956513645500008,0
9,2.6252248871099999,34
10,1.7712733345700002,7
11,2.4570004098099996,33
12,2.6316529581200001,33
13,2.4345519414900001,33
14,3.6340083014399998,10
15,2.7623497567000004,29
16,3.9124096446599994,3
17,3.9247984049599998,2
18,3.2392414273000001,18
19,3.0685256115200001,26
20,3.3962956554900003,13
21,3.21906804302,21
22,2.3161275402100001,25
23,2.6703709762300001,33
24,2.8500782417000003,33
25,7.3067942082200004,2
26,4.3673164171399996,2
27,2.2845024036599999,24
28,11.4611846728,0
29,1.8558831402400002,11
30,3.20258168323,20
31,6.4284969148300002,0
32,2.2072281648299996,22
33,1.9912243312200002,13
34,1.9483236511099997,13
35,2.82375641911,32
36,1.47057026092,4
37,3.3675942459799999,13
38,2.3273176674,25
39,2.1477885690299998,18
40,3.2545866932300003,16
41,4.4659404925599997,2
42,2.5853457770700001,33
43,2.7522390037400002,29
44,2.8152437131100001,31
45,9.4394616352999989,1
46,2.7170639138400001,31
47,2.5926564242400003,34
48,2.7002407089099996,32
49,2.6263084354099999,34
50,2.8839328446499999,31
51,2.9402254267600001,28
52,5.06731127813,4
53,2.5835900684999999,33
54,2.8054833376900001,31
55,2.1478851244200001,18
56,9.5233005451999997,1
57,1.1818965316399999,2
58,3.3992691744200001,12
59,7.6457415435699998,2
60,3.3896782535300001,13
61,2.2526024145099997,24
62,1.32261969225,2
63,2.7631256767100001,29
64,2.5154067171900003,33
65,4.7566344652400003,5
66,4.9585951141100004,4
67,2.2228367970299998,23
68,2.4902262841199998,34
69,2.9783299690200002,31
70,5.0392770416800001,4
71,5.3678511316800002,3
72,2.2740448455900002,24
73,7.2563106804499995,2
