Coefficient,1.27
Nodes,74
Diameter,6
Giant Cluster Density,0.6313883299798793
% Nodes in Giant Cluster,0.9594594594594594
Mode Value,2.4345519414900001
Mode Name,13

Name,Value,Degree
0,3.0088832978200002,55
1,2.49079952631,55
2,3.4933496969599998,49
3,2.8080054828300001,55
4,3.0931646002300002,54
5,2.7723216889099995,55
6,2.0773735782799996,50
7,2.8297413077,55
8,5.8956513645500008,6
9,2.6252248871099999,54
10,1.7712733345700002,44
11,2.4570004098099996,55
12,2.6316529581200001,54
13,2.4345519414900001,56
14,3.6340083014399998,44
15,2.7623497567000004,55
16,3.9124096446599994,36
17,3.9247984049599998,36
18,3.2392414273000001,54
19,3.0685256115200001,54
20,3.3962956554900003,52
21,3.21906804302,54
22,2.3161275402100001,55
23,2.6703709762300001,56
24,2.8500782417000003,55
25,7.3067942082200004,3
26,4.3673164171399996,18
27,2.2845024036599999,55
28,11.4611846728,0
29,1.8558831402400002,46
30,3.20258168323,55
31,6.4284969148300002,5
32,2.2072281648299996,54
33,1.9912243312200002,50
34,1.9483236511099997,47
35,2.82375641911,55
36,1.47057026092,30
37,3.3675942459799999,52
38,2.3273176674,55
39,2.1477885690299998,54
40,3.2545866932300003,54
41,4.4659404925599997,18
42,2.5853457770700001,55
43,2.7522390037400002,55
44,2.8152437131100001,55
45,9.4394616352999989,1
46,2.7170639138400001,56
47,2.5926564242400003,54
48,2.7002407089099996,56
49,2.6263084354099999,54
50,2.8839328446499999,55
51,2.9402254267600001,55
52,5.06731127813,9
53,2.5835900684999999,55
54,2.8054833376900001,55
55,2.1478851244200001,54
56,9.5233005451999997,1
57,1.1818965316399999,17
58,3.3992691744200001,52
59,7.6457415435699998,3
60,3.3896782535300001,52
61,2.2526024145099997,55
62,1.32261969225,23
63,2.7631256767100001,55
64,2.5154067171900003,55
65,4.7566344652400003,11
66,4.9585951141100004,9
67,2.2228367970299998,54
68,2.4902262841199998,55
69,2.9783299690200002,55
70,5.0392770416800001,9
71,5.3678511316800002,8
72,2.2740448455900002,55
73,7.2563106804499995,3
