Coefficient,0.28000000000000003
Nodes,74
Diameter,10
Giant Cluster Density,0.3064935064935065
% Nodes in Giant Cluster,0.7567567567567568
Mode Value,2.7002407089099996
Mode Name,48

Name,Value,Degree
0,3.0088832978200002,19
1,2.49079952631,22
2,3.4933496969599998,8
3,2.8080054828300001,23
4,3.0931646002300002,14
5,2.7723216889099995,23
6,2.0773735782799996,12
7,2.8297413077,24
8,5.8956513645500008,0
9,2.6252248871099999,24
10,1.7712733345700002,3
11,2.4570004098099996,20
12,2.6316529581200001,24
13,2.4345519414900001,19
14,3.6340083014399998,6
15,2.7623497567000004,25
16,3.9124096446599994,2
17,3.9247984049599998,1
18,3.2392414273000001,12
19,3.0685256115200001,15
20,3.3962956554900003,9
21,3.21906804302,13
22,2.3161275402100001,17
23,2.6703709762300001,25
24,2.8500782417000003,24
25,7.3067942082200004,1
26,4.3673164171399996,1
27,2.2845024036599999,14
28,11.4611846728,0
29,1.8558831402400002,4
30,3.20258168323,12
31,6.4284969148300002,0
32,2.2072281648299996,13
33,1.9912243312200002,9
34,1.9483236511099997,8
35,2.82375641911,24
36,1.47057026092,1
37,3.3675942459799999,10
38,2.3273176674,17
39,2.1477885690299998,11
40,3.2545866932300003,12
41,4.4659404925599997,1
42,2.5853457770700001,25
43,2.7522390037400002,25
44,2.8152437131100001,24
45,9.4394616352999989,1
46,2.7170639138400001,25
47,2.5926564242400003,25
48,2.7002407089099996,26
49,2.6263084354099999,24
50,2.8839328446499999,21
51,2.9402254267600001,20
52,5.06731127813,2
53,2.5835900684999999,25
54,2.8054833376900001,23
55,2.1478851244200001,11
56,9.5233005451999997,1
57,1.1818965316399999,1
58,3.3992691744200001,9
59,7.6457415435699998,0
60,3.3896782535300001,9
61,2.2526024145099997,15
62,1.32261969225,2
63,2.7631256767100001,25
64,2.5154067171900003,22
65,4.7566344652400003,1
66,4.9585951141100004,3
67,2.2228367970299998,15
68,2.4902262841199998,22
69,2.9783299690200002,21
70,5.0392770416800001,2
71,5.3678511316800002,0
72,2.2740448455900002,14
73,7.2563106804499995,1
