Coefficient,2.8700000000000001
Nodes,47
Diameter,5
Giant Cluster Density,0.5647840531561462
% Nodes in Giant Cluster,0.9148936170212766
Mode Value,4.3518233087900002
Mode Name,10

Name,Value,Degree
0,3.1378289940599995,29
1,8.6351789170700002,11
2,2.6950048259099995,29
3,15.496228633699999,2
4,3.0610176044700004,29
5,5.3158562054100003,28
6,3.6282271510199999,31
7,6.6999262322200002,17
8,7.649845140830001,13
9,10.674174215100001,8
10,4.3518233087900002,32
11,8.7657904807999998,11
12,15.9314828075,2
13,3.18430939967,29
14,5.506660212309999,27
15,2.63549745591,27
16,11.238816690999998,8
17,16.433662217999998,2
18,1.9555144214500002,25
19,6.4339386431100003,20
20,12.4094399822,2
21,2.7673638648200001,29
22,9.0799486957300015,11
23,5.0292701739999996,31
24,2.9922789612299998,29
25,8.5070720882900002,11
26,1.9810567068599998,25
27,2.2526555523800003,26
28,8.9604815794100006,11
29,6.4265098639799998,20
30,3.56822791489,31
31,2.7678719726599996,29
32,2.36382014413,26
33,2.9464235566100001,29
34,2.3472560494099999,26
35,8.6435699706199998,11
36,4.6716632227800003,32
37,3.9739931168699996,32
38,3.3901732144399999,29
39,3.4088490880699998,29
40,3.1666228233999996,29
41,3.76572491751,31
42,4.09788897423,32
43,20.841514745400001,0
44,2.9095712754400003,29
45,2.80380623903,29
46,5.5350228965800001,27
