Coefficient,2.0499999999999998
Nodes,47
Diameter,6
Giant Cluster Density,0.45514950166112955
% Nodes in Giant Cluster,0.9148936170212766
Mode Value,3.6282271510199999
Mode Name,6

Name,Value,Degree
0,3.1378289940599995,26
1,8.6351789170700002,8
2,2.6950048259099995,25
3,15.496228633699999,2
4,3.0610176044700004,26
5,5.3158562054100003,15
6,3.6282271510199999,29
7,6.6999262322200002,11
8,7.649845140830001,9
9,10.674174215100001,7
10,4.3518233087900002,26
11,8.7657904807999998,7
12,15.9314828075,2
13,3.18430939967,26
14,5.506660212309999,13
15,2.63549745591,25
16,11.238816690999998,2
17,16.433662217999998,2
18,1.9555144214500002,22
19,6.4339386431100003,8
20,12.4094399822,2
21,2.7673638648200001,25
22,9.0799486957300015,7
23,5.0292701739999996,20
24,2.9922789612299998,26
25,8.5070720882900002,7
26,1.9810567068599998,22
27,2.2526555523800003,23
28,8.9604815794100006,7
29,6.4265098639799998,8
30,3.56822791489,29
31,2.7678719726599996,25
32,2.36382014413,24
33,2.9464235566100001,25
34,2.3472560494099999,24
35,8.6435699706199998,8
36,4.6716632227800003,27
37,3.9739931168699996,29
38,3.3901732144399999,27
39,3.4088490880699998,27
40,3.1666228233999996,26
41,3.76572491751,29
42,4.09788897423,27
43,20.841514745400001,0
44,2.9095712754400003,25
45,2.80380623903,25
46,5.5350228965800001,13
