Coefficient,0.60999999999999999
Nodes,76
Diameter,6
Giant Cluster Density,0.46223428312980547
% Nodes in Giant Cluster,0.881578947368421
Mode Value,2.8418915887299998
Mode Name,10

Name,Value,Degree
0,4.0458677169600001,12
1,2.5185486472199998,39
2,2.5432227031700001,39
3,2.7555845334599995,41
4,2.8014030872000002,42
5,2.7951852271700002,42
6,3.1073775687,41
7,2.4804875843,38
8,7.1025650650100003,3
9,3.0899984316699998,41
10,2.8418915887299998,43
11,2.3237990756999998,27
12,3.4492238789599998,32
13,1.50769275129,6
14,2.0451782067900002,19
15,3.0736115329600002,42
16,3.0828373531,41
17,3.3208642385400005,35
18,2.63418941207,40
19,4.9527722521999999,3
20,3.57685721046,29
21,2.6965075004299996,40
22,2.3154242745200002,27
23,2.9637138144800002,41
24,2.8895683982499998,42
25,3.0470848020800001,43
26,2.8282142907500001,42
27,2.4715063375500002,36
28,3.84452915955,18
29,3.2682785788099999,37
30,3.0496159116600001,43
31,1.9873586413900002,18
32,2.23258263508,25
33,2.9562906400400002,41
34,16.954563274200002,0
35,2.4509156812000001,34
36,2.8332257157599998,42
37,2.6905831226499997,40
38,1.60374253462,8
39,2.7551394302299999,41
40,4.1089008046300002,11
41,3.5070672769699995,31
42,3.3724768058999999,34
43,2.89080331603,42
44,3.2108396216299999,37
45,3.3926242654699998,34
46,4.3858512222400003,9
47,2.5426861110599996,39
48,2.9868695981000002,42
49,2.0977875913299999,21
50,3.0207629264099998,43
51,3.6157707808899997,27
52,3.4149710010700001,33
53,2.02889010064,19
54,2.9973222263900001,42
55,3.3077823712900001,35
56,10.6430128751,1
57,3.0627120730500001,42
58,3.7100469828199993,20
59,5.8794548062900009,0
60,2.5266188000599996,39
61,6.5971945553099998,2
62,3.9533618965300006,14
63,4.0115907797000006,13
64,3.2663970905999999,37
65,2.1551276294299999,22
66,4.8449108353300003,3
67,7.1988315533899998,3
68,2.2062212634999998,23
69,3.1668536678099994,37
70,1.55510646363,7
71,4.1107367892099997,11
72,4.6034448711099998,7
73,7.4664642845500007,2
74,10.6393232865,1
75,8.4077877471100013,0
