Coefficient,0.46000000000000002
Nodes,76
Diameter,10
Giant Cluster Density,0.3545906829488919
% Nodes in Giant Cluster,0.881578947368421
Mode Value,2.9637138144800002
Mode Name,23

Name,Value,Degree
0,4.0458677169600001,8
1,2.5185486472199998,26
2,2.5432227031700001,28
3,2.7555845334599995,34
4,2.8014030872000002,32
5,2.7951852271700002,32
6,3.1073775687,33
7,2.4804875843,26
8,7.1025650650100003,2
9,3.0899984316699998,34
10,2.8418915887299998,34
11,2.3237990756999998,20
12,3.4492238789599998,23
13,1.50769275129,2
14,2.0451782067900002,12
15,3.0736115329600002,34
16,3.0828373531,34
17,3.3208642385400005,27
18,2.63418941207,33
19,4.9527722521999999,2
20,3.57685721046,16
21,2.6965075004299996,32
22,2.3154242745200002,20
23,2.9637138144800002,36
24,2.8895683982499998,36
25,3.0470848020800001,34
26,2.8282142907500001,34
27,2.4715063375500002,26
28,3.84452915955,12
29,3.2682785788099999,30
30,3.0496159116600001,34
31,1.9873586413900002,10
32,2.23258263508,17
33,2.9562906400400002,36
34,16.954563274200002,0
35,2.4509156812000001,26
36,2.8332257157599998,34
37,2.6905831226499997,33
38,1.60374253462,5
39,2.7551394302299999,34
40,4.1089008046300002,7
41,3.5070672769699995,22
42,3.3724768058999999,25
43,2.89080331603,36
44,3.2108396216299999,33
45,3.3926242654699998,26
46,4.3858512222400003,7
47,2.5426861110599996,28
48,2.9868695981000002,34
49,2.0977875913299999,15
50,3.0207629264099998,33
51,3.6157707808899997,17
52,3.4149710010700001,26
53,2.02889010064,12
54,2.9973222263900001,35
55,3.3077823712900001,27
56,10.6430128751,1
57,3.0627120730500001,34
58,3.7100469828199993,17
59,5.8794548062900009,0
60,2.5266188000599996,26
61,6.5971945553099998,0
62,3.9533618965300006,10
63,4.0115907797000006,9
64,3.2663970905999999,30
65,2.1551276294299999,15
66,4.8449108353300003,3
67,7.1988315533899998,2
68,2.2062212634999998,16
69,3.1668536678099994,33
70,1.55510646363,3
71,4.1107367892099997,7
72,4.6034448711099998,3
73,7.4664642845500007,2
74,10.6393232865,1
75,8.4077877471100013,0
