Coefficient,1.0700000000000001
Nodes,76
Diameter,8
Giant Cluster Density,0.6004566210045662
% Nodes in Giant Cluster,0.9605263157894737
Mode Value,3.0470848020800001
Mode Name,25

Name,Value,Degree
0,4.0458677169600001,33
1,2.5185486472199998,54
2,2.5432227031700001,54
3,2.7555845334599995,53
4,2.8014030872000002,54
5,2.7951852271700002,54
6,3.1073775687,57
7,2.4804875843,53
8,7.1025650650100003,3
9,3.0899984316699998,58
10,2.8418915887299998,54
11,2.3237990756999998,50
12,3.4492238789599998,51
13,1.50769275129,18
14,2.0451782067900002,42
15,3.0736115329600002,58
16,3.0828373531,58
17,3.3208642385400005,53
18,2.63418941207,53
19,4.9527722521999999,9
20,3.57685721046,49
21,2.6965075004299996,53
22,2.3154242745200002,49
23,2.9637138144800002,56
24,2.8895683982499998,55
25,3.0470848020800001,59
26,2.8282142907500001,54
27,2.4715063375500002,53
28,3.84452915955,41
29,3.2682785788099999,54
30,3.0496159116600001,59
31,1.9873586413900002,37
32,2.23258263508,46
33,2.9562906400400002,56
34,16.954563274200002,0
35,2.4509156812000001,53
36,2.8332257157599998,54
37,2.6905831226499997,53
38,1.60374253462,19
39,2.7551394302299999,53
40,4.1089008046300002,30
41,3.5070672769699995,51
42,3.3724768058999999,53
43,2.89080331603,55
44,3.2108396216299999,55
45,3.3926242654699998,52
46,4.3858512222400003,18
47,2.5426861110599996,54
48,2.9868695981000002,57
49,2.0977875913299999,43
50,3.0207629264099998,57
51,3.6157707808899997,45
52,3.4149710010700001,51
53,2.02889010064,41
54,2.9973222263900001,57
55,3.3077823712900001,52
56,10.6430128751,1
57,3.0627120730500001,58
58,3.7100469828199993,44
59,5.8794548062900009,3
60,2.5266188000599996,54
61,6.5971945553099998,4
62,3.9533618965300006,37
63,4.0115907797000006,35
64,3.2663970905999999,54
65,2.1551276294299999,44
66,4.8449108353300003,10
67,7.1988315533899998,3
68,2.2062212634999998,46
69,3.1668536678099994,56
70,1.55510646363,18
71,4.1107367892099997,30
72,4.6034448711099998,12
73,7.4664642845500007,4
74,10.6393232865,1
75,8.4077877471100013,1
