Coefficient,0.42999999999999999
Nodes,89
Diameter,13
Giant Cluster Density,0.2634748569707919
% Nodes in Giant Cluster,0.9213483146067416
Mode Value,2.4478072690000001
Mode Name,4

Name,Value,Degree
0,2.1072839880000003,21
1,2.136646056,22
2,5.3906659110000001,3
3,2.7956282410000002,33
4,2.4478072690000001,36
5,1.3210823999999999,3
6,2.5783464249999999,32
7,9.2561427270000003,2
8,4.0039869450000003,9
9,1.219117711,3
10,2.7494524910000004,32
11,2.2228367969999998,24
12,4.9122914340000001,6
13,2.6590087339999999,33
14,3.7216741180000001,14
15,1.852093575,13
16,3.0493792439999998,32
17,1.1896898419999999,2
18,2.7891410649999999,32
19,2.4870192929999999,35
20,3.0938551839999997,30
21,3.1786223179999999,27
22,3.8008959769999997,12
23,2.5959948069999998,32
24,3.0788610839999997,31
25,2.7829831450000002,31
26,3.3654532349999999,19
27,3.6511179880000002,17
28,2.7410504610000004,31
29,2.1442967190000002,22
30,4.9807397380000005,6
31,3.379536442,19
32,2.7208676719999998,33
33,2.564617428,35
34,4.5642578729999999,7
35,8.6122206729999995,0
36,2.4526855780000001,36
37,1.8043045709999999,12
38,3.25349003,20
39,4.0489949479999998,8
40,2.108242304,21
41,2.8341421610000004,33
42,3.436009415,19
43,2.306503454,24
44,4.3555358719999999,8
45,1.83575099,12
46,2.38707271,34
47,2.656962219,33
48,2.8690238669999997,34
49,1.6392646819999999,8
50,2.309179662,24
51,3.2246277180000003,21
52,4.0015862980000003,9
53,3.5781633310000003,18
54,3.8344205699999998,10
55,9.0798482889999992,2
56,2.7485792069999997,31
57,4.5859930709999999,7
58,4.6969161100000001,8
59,2.9755831700000002,33
60,2.520779825,36
61,2.1468144169999999,22
62,4.5268786350000001,6
63,2.7584094410000004,32
64,4.3772426600000003,8
65,2.7691764710000002,31
66,5.7540694670000008,1
67,3.2178510060000001,21
68,3.3103622869999998,19
69,3.5129064460000001,17
70,5.0661071770000001,4
71,1.9411975400000001,16
72,2.7456735069999998,31
73,2.2816163349999998,24
74,1.7616388359999999,11
75,2.499730338,35
76,9.3698876939999991,2
77,3.3891045980000003,19
78,2.3315841480000001,31
79,3.4786718369999998,19
80,7.3068924629999996,2
81,2.6302184340000001,33
82,7.2240253939999999,2
83,2.024802121,19
84,2.7574782180000001,32
85,2.7588986089999996,32
86,2.9379519039999997,32
87,3.2812461330000002,19
88,7.6424309529999999,2
