Coefficient,1.28
Nodes,89
Diameter,4
Giant Cluster Density,0.6693766937669376
% Nodes in Giant Cluster,0.9213483146067416
Mode Value,2.7956282410000002
Mode Name,3

Name,Value,Degree
0,2.1072839880000003,58
1,2.136646056,59
2,5.3906659110000001,10
3,2.7956282410000002,67
4,2.4478072690000001,65
5,1.3210823999999999,28
6,2.5783464249999999,65
7,9.2561427270000003,3
8,4.0039869450000003,46
9,1.219117711,23
10,2.7494524910000004,66
11,2.2228367969999998,61
12,4.9122914340000001,17
13,2.6590087339999999,64
14,3.7216741180000001,57
15,1.852093575,50
16,3.0493792439999998,65
17,1.1896898419999999,22
18,2.7891410649999999,67
19,2.4870192929999999,64
20,3.0938551839999997,65
21,3.1786223179999999,64
22,3.8008959769999997,53
23,2.5959948069999998,65
24,3.0788610839999997,66
25,2.7829831450000002,67
26,3.3654532349999999,65
27,3.6511179880000002,57
28,2.7410504610000004,66
29,2.1442967190000002,59
30,4.9807397380000005,16
31,3.379536442,65
32,2.7208676719999998,64
33,2.564617428,65
34,4.5642578729999999,25
35,8.6122206729999995,4
36,2.4526855780000001,65
37,1.8043045709999999,49
38,3.25349003,64
39,4.0489949479999998,39
40,2.108242304,58
41,2.8341421610000004,67
42,3.436009415,61
43,2.306503454,63
44,4.3555358719999999,31
45,1.83575099,50
46,2.38707271,64
47,2.656962219,64
48,2.8690238669999997,67
49,1.6392646819999999,45
50,2.309179662,63
51,3.2246277180000003,63
52,4.0015862980000003,46
53,3.5781633310000003,59
54,3.8344205699999998,53
55,9.0798482889999992,3
56,2.7485792069999997,66
57,4.5859930709999999,25
58,4.6969161100000001,21
59,2.9755831700000002,66
60,2.520779825,63
61,2.1468144169999999,59
62,4.5268786350000001,27
63,2.7584094410000004,66
64,4.3772426600000003,29
65,2.7691764710000002,67
66,5.7540694670000008,8
67,3.2178510060000001,64
68,3.3103622869999998,65
69,3.5129064460000001,60
70,5.0661071770000001,15
71,1.9411975400000001,52
72,2.7456735069999998,66
73,2.2816163349999998,62
74,1.7616388359999999,47
75,2.499730338,63
76,9.3698876939999991,3
77,3.3891045980000003,63
78,2.3315841480000001,63
79,3.4786718369999998,61
80,7.3068924629999996,2
81,2.6302184340000001,64
82,7.2240253939999999,2
83,2.024802121,55
84,2.7574782180000001,66
85,2.7588986089999996,66
86,2.9379519039999997,66
87,3.2812461330000002,64
88,7.6424309529999999,3
