Coefficient,1.1299999999999999
Nodes,89
Diameter,5
Giant Cluster Density,0.6154772658837699
% Nodes in Giant Cluster,0.9213483146067416
Mode Value,2.7494524910000004
Mode Name,10

Name,Value,Degree
0,2.1072839880000003,53
1,2.136646056,54
2,5.3906659110000001,10
3,2.7956282410000002,63
4,2.4478072690000001,60
5,1.3210823999999999,21
6,2.5783464249999999,61
7,9.2561427270000003,3
8,4.0039869450000003,33
9,1.219117711,19
10,2.7494524910000004,64
11,2.2228367969999998,56
12,4.9122914340000001,15
13,2.6590087339999999,62
14,3.7216741180000001,48
15,1.852093575,47
16,3.0493792439999998,62
17,1.1896898419999999,18
18,2.7891410649999999,63
19,2.4870192929999999,60
20,3.0938551839999997,61
21,3.1786223179999999,60
22,3.8008959769999997,45
23,2.5959948069999998,62
24,3.0788610839999997,61
25,2.7829831450000002,63
26,3.3654532349999999,56
27,3.6511179880000002,50
28,2.7410504610000004,64
29,2.1442967190000002,54
30,4.9807397380000005,13
31,3.379536442,56
32,2.7208676719999998,64
33,2.564617428,61
34,4.5642578729999999,20
35,8.6122206729999995,4
36,2.4526855780000001,60
37,1.8043045709999999,45
38,3.25349003,60
39,4.0489949479999998,33
40,2.108242304,53
41,2.8341421610000004,63
42,3.436009415,57
43,2.306503454,60
44,4.3555358719999999,26
45,1.83575099,46
46,2.38707271,60
47,2.656962219,62
48,2.8690238669999997,63
49,1.6392646819999999,40
50,2.309179662,60
51,3.2246277180000003,60
52,4.0015862980000003,33
53,3.5781633310000003,54
54,3.8344205699999998,45
55,9.0798482889999992,3
56,2.7485792069999997,64
57,4.5859930709999999,19
58,4.6969161100000001,18
59,2.9755831700000002,63
60,2.520779825,60
61,2.1468144169999999,54
62,4.5268786350000001,20
63,2.7584094410000004,64
64,4.3772426600000003,26
65,2.7691764710000002,64
66,5.7540694670000008,5
67,3.2178510060000001,60
68,3.3103622869999998,57
69,3.5129064460000001,55
70,5.0661071770000001,13
71,1.9411975400000001,48
72,2.7456735069999998,64
73,2.2816163349999998,59
74,1.7616388359999999,45
75,2.499730338,60
76,9.3698876939999991,3
77,3.3891045980000003,56
78,2.3315841480000001,59
79,3.4786718369999998,55
80,7.3068924629999996,2
81,2.6302184340000001,62
82,7.2240253939999999,2
83,2.024802121,50
84,2.7574782180000001,64
85,2.7588986089999996,64
86,2.9379519039999997,64
87,3.2812461330000002,57
88,7.6424309529999999,3
