Coefficient,0.56999999999999995
Nodes,89
Diameter,10
Giant Cluster Density,0.349292381812707
% Nodes in Giant Cluster,0.9213483146067416
Mode Value,2.6590087339999999
Mode Name,13

Name,Value,Degree
0,2.1072839880000003,28
1,2.136646056,28
2,5.3906659110000001,4
3,2.7956282410000002,41
4,2.4478072690000001,39
5,1.3210823999999999,7
6,2.5783464249999999,41
7,9.2561427270000003,2
8,4.0039869450000003,14
9,1.219117711,4
10,2.7494524910000004,41
11,2.2228367969999998,38
12,4.9122914340000001,9
13,2.6590087339999999,43
14,3.7216741180000001,19
15,1.852093575,18
16,3.0493792439999998,40
17,1.1896898419999999,3
18,2.7891410649999999,41
19,2.4870192929999999,40
20,3.0938551839999997,38
21,3.1786223179999999,36
22,3.8008959769999997,17
23,2.5959948069999998,40
24,3.0788610839999997,38
25,2.7829831450000002,41
26,3.3654532349999999,24
27,3.6511179880000002,20
28,2.7410504610000004,41
29,2.1442967190000002,28
30,4.9807397380000005,7
31,3.379536442,23
32,2.7208676719999998,40
33,2.564617428,41
34,4.5642578729999999,11
35,8.6122206729999995,1
36,2.4526855780000001,39
37,1.8043045709999999,17
38,3.25349003,34
39,4.0489949479999998,13
40,2.108242304,28
41,2.8341421610000004,43
42,3.436009415,24
43,2.306503454,41
44,4.3555358719999999,11
45,1.83575099,18
46,2.38707271,40
47,2.656962219,43
48,2.8690238669999997,43
49,1.6392646819999999,14
50,2.309179662,41
51,3.2246277180000003,35
52,4.0015862980000003,14
53,3.5781633310000003,22
54,3.8344205699999998,17
55,9.0798482889999992,3
56,2.7485792069999997,41
57,4.5859930709999999,9
58,4.6969161100000001,8
59,2.9755831700000002,41
60,2.520779825,40
61,2.1468144169999999,28
62,4.5268786350000001,11
63,2.7584094410000004,41
64,4.3772426600000003,10
65,2.7691764710000002,41
66,5.7540694670000008,1
67,3.2178510060000001,35
68,3.3103622869999998,34
69,3.5129064460000001,23
70,5.0661071770000001,7
71,1.9411975400000001,21
72,2.7456735069999998,41
73,2.2816163349999998,40
74,1.7616388359999999,18
75,2.499730338,40
76,9.3698876939999991,2
77,3.3891045980000003,23
78,2.3315841480000001,41
79,3.4786718369999998,23
80,7.3068924629999996,2
81,2.6302184340000001,41
82,7.2240253939999999,2
83,2.024802121,24
84,2.7574782180000001,41
85,2.7588986089999996,41
86,2.9379519039999997,41
87,3.2812461330000002,35
88,7.6424309529999999,2
