Coefficient,0.28000000000000003
Nodes,89
Diameter,10
Giant Cluster Density,0.2458296751536435
% Nodes in Giant Cluster,0.7640449438202247
Mode Value,2.5783464249999999
Mode Name,6

Name,Value,Degree
0,2.1072839880000003,14
1,2.136646056,12
2,5.3906659110000001,0
3,2.7956282410000002,23
4,2.4478072690000001,17
5,1.3210823999999999,2
6,2.5783464249999999,27
7,9.2561427270000003,2
8,4.0039869450000003,4
9,1.219117711,2
10,2.7494524910000004,24
11,2.2228367969999998,15
12,4.9122914340000001,3
13,2.6590087339999999,26
14,3.7216741180000001,7
15,1.852093575,8
16,3.0493792439999998,15
17,1.1896898419999999,2
18,2.7891410649999999,23
19,2.4870192929999999,24
20,3.0938551839999997,13
21,3.1786223179999999,14
22,3.8008959769999997,7
23,2.5959948069999998,26
24,3.0788610839999997,12
25,2.7829831450000002,23
26,3.3654532349999999,13
27,3.6511179880000002,9
28,2.7410504610000004,24
29,2.1442967190000002,12
30,4.9807397380000005,2
31,3.379536442,13
32,2.7208676719999998,26
33,2.564617428,27
34,4.5642578729999999,5
35,8.6122206729999995,0
36,2.4526855780000001,17
37,1.8043045709999999,6
38,3.25349003,15
39,4.0489949479999998,4
40,2.108242304,14
41,2.8341421610000004,24
42,3.436009415,13
43,2.306503454,17
44,4.3555358719999999,4
45,1.83575099,8
46,2.38707271,21
47,2.656962219,25
48,2.8690238669999997,22
49,1.6392646819999999,4
50,2.309179662,17
51,3.2246277180000003,14
52,4.0015862980000003,5
53,3.5781633310000003,11
54,3.8344205699999998,7
55,9.0798482889999992,1
56,2.7485792069999997,24
57,4.5859930709999999,5
58,4.6969161100000001,4
59,2.9755831700000002,22
60,2.520779825,27
61,2.1468144169999999,12
62,4.5268786350000001,5
63,2.7584094410000004,24
64,4.3772426600000003,4
65,2.7691764710000002,23
66,5.7540694670000008,0
67,3.2178510060000001,15
68,3.3103622869999998,15
69,3.5129064460000001,11
70,5.0661071770000001,2
71,1.9411975400000001,10
72,2.7456735069999998,24
73,2.2816163349999998,16
74,1.7616388359999999,6
75,2.499730338,25
76,9.3698876939999991,1
77,3.3891045980000003,13
78,2.3315841480000001,18
79,3.4786718369999998,13
80,7.3068924629999996,1
81,2.6302184340000001,25
82,7.2240253939999999,1
83,2.024802121,12
84,2.7574782180000001,24
85,2.7588986089999996,24
86,2.9379519039999997,21
87,3.2812461330000002,14
88,7.6424309529999999,0
